#AUC    50.00   LogAUC  0.00
26.0048	26.0048
26.1055	26.1055
26.2063	26.2063
26.3071	26.3071
26.4079	26.4079
26.5087	26.5087
26.6095	26.6095
26.7103	26.7103
26.8111	26.8111
26.9119	26.9119
27.0127	27.0127
27.1135	27.1135
27.2143	27.2143
27.3151	27.3151
27.4159	27.4159
27.5167	27.5167
27.6175	27.6175
27.7182	27.7182
27.8190	27.8190
27.9198	27.9198
28.0206	28.0206
28.1214	28.1214
28.2222	28.2222
28.3230	28.3230
28.4238	28.4238
28.5246	28.5246
28.6254	28.6254
28.7262	28.7262
28.8270	28.8270
28.9278	28.9278
29.0286	29.0286
29.1294	29.1294
29.2301	29.2301
29.3309	29.3309
29.4317	29.4317
29.5325	29.5325
29.6333	29.6333
29.7341	29.7341
29.8349	29.8349
29.9357	29.9357
30.0365	30.0365
30.1373	30.1373
30.2381	30.2381
30.3389	30.3389
30.4397	30.4397
30.5405	30.5405
30.6413	30.6413
30.7421	30.7421
30.8428	30.8428
30.9436	30.9436
31.0444	31.0444
31.1452	31.1452
31.2460	31.2460
31.3468	31.3468
31.4476	31.4476
31.5484	31.5484
31.6492	31.6492
31.7500	31.7500
31.8508	31.8508
31.9516	31.9516
32.0524	32.0524
32.1532	32.1532
32.2540	32.2540
32.3548	32.3548
32.4555	32.4555
32.5563	32.5563
32.6571	32.6571
32.7579	32.7579
32.8587	32.8587
32.9595	32.9595
33.0603	33.0603
33.1611	33.1611
33.2619	33.2619
33.3627	33.3627
33.4635	33.4635
33.5643	33.5643
33.6651	33.6651
33.7659	33.7659
33.8667	33.8667
33.9674	33.9674
34.0682	34.0682
34.1690	34.1690
34.2698	34.2698
34.3706	34.3706
34.4714	34.4714
34.5722	34.5722
34.6730	34.6730
34.7738	34.7738
34.8746	34.8746
34.9754	34.9754
35.0762	35.0762
35.1770	35.1770
35.2778	35.2778
35.3786	35.3786
35.4794	35.4794
35.5801	35.5801
35.6809	35.6809
35.7817	35.7817
35.8825	35.8825
35.9833	35.9833
36.0841	36.0841
36.1849	36.1849
36.2857	36.2857
36.3865	36.3865
36.4873	36.4873
36.5881	36.5881
36.6889	36.6889
36.7897	36.7897
36.8905	36.8905
36.9913	36.9913
37.0921	37.0921
37.1928	37.1928
37.2936	37.2936
37.3944	37.3944
37.4952	37.4952
37.5960	37.5960
37.6968	37.6968
37.7976	37.7976
37.8984	37.8984
37.9992	37.9992
38.1000	38.1000
38.2008	38.2008
38.3016	38.3016
38.4024	38.4024
38.5032	38.5032
38.6040	38.6040
38.7047	38.7047
38.8055	38.8055
38.9063	38.9063
39.0071	39.0071
39.1079	39.1079
39.2087	39.2087
39.3095	39.3095
39.4103	39.4103
39.5111	39.5111
39.6119	39.6119
39.7127	39.7127
39.8135	39.8135
39.9143	39.9143
40.0151	40.0151
40.1159	40.1159
40.2167	40.2167
40.3174	40.3174
40.4182	40.4182
40.5190	40.5190
40.6198	40.6198
40.7206	40.7206
40.8214	40.8214
40.9222	40.9222
41.0230	41.0230
41.1238	41.1238
41.2246	41.2246
41.3254	41.3254
41.4262	41.4262
41.5270	41.5270
41.6278	41.6278
41.7286	41.7286
41.8294	41.8294
41.9301	41.9301
42.0309	42.0309
42.1317	42.1317
42.2325	42.2325
42.3333	42.3333
42.4341	42.4341
42.5349	42.5349
42.6357	42.6357
42.7365	42.7365
42.8373	42.8373
42.9381	42.9381
43.0389	43.0389
43.1397	43.1397
43.2405	43.2405
43.3413	43.3413
43.4420	43.4420
43.5428	43.5428
43.6436	43.6436
43.7444	43.7444
43.8452	43.8452
43.9460	43.9460
44.0468	44.0468
44.1476	44.1476
44.2484	44.2484
44.3492	44.3492
44.4500	44.4500
44.5508	44.5508
44.6516	44.6516
44.7524	44.7524
44.8532	44.8532
44.9540	44.9540
45.0547	45.0547
45.1555	45.1555
45.2563	45.2563
45.3571	45.3571
45.4579	45.4579
45.5587	45.5587
45.6595	45.6595
45.7603	45.7603
45.8611	45.8611
45.9619	45.9619
46.0627	46.0627
46.1635	46.1635
46.2643	46.2643
46.3651	46.3651
46.4659	46.4659
46.5667	46.5667
46.6674	46.6674
46.7682	46.7682
46.8690	46.8690
46.9698	46.9698
47.0706	47.0706
47.1714	47.1714
47.2722	47.2722
47.3730	47.3730
47.4738	47.4738
47.5746	47.5746
47.6754	47.6754
47.7762	47.7762
47.8770	47.8770
47.9778	47.9778
48.0786	48.0786
48.1793	48.1793
48.2801	48.2801
48.3809	48.3809
48.4817	48.4817
48.5825	48.5825
48.6833	48.6833
48.7841	48.7841
48.8849	48.8849
48.9857	48.9857
49.0865	49.0865
49.1873	49.1873
49.2881	49.2881
49.3889	49.3889
49.4897	49.4897
49.5905	49.5905
49.6913	49.6913
49.7920	49.7920
49.8928	49.8928
49.9936	49.9936
50.0944	50.0944
50.1952	50.1952
50.2960	50.2960
50.3968	50.3968
50.4976	50.4976
50.5984	50.5984
50.6992	50.6992
50.8000	50.8000
50.9008	50.9008
51.0016	51.0016
51.1024	51.1024
51.2032	51.2032
51.3040	51.3040
51.4047	51.4047
51.5055	51.5055
51.6063	51.6063
51.7071	51.7071
51.8079	51.8079
51.9087	51.9087
52.0095	52.0095
52.1103	52.1103
52.2111	52.2111
52.3119	52.3119
52.4127	52.4127
52.5135	52.5135
52.6143	52.6143
52.7151	52.7151
52.8159	52.8159
52.9166	52.9166
53.0174	53.0174
53.1182	53.1182
53.2190	53.2190
53.3198	53.3198
53.4206	53.4206
53.5214	53.5214
53.6222	53.6222
53.7230	53.7230
53.8238	53.8238
53.9246	53.9246
54.0254	54.0254
54.1262	54.1262
54.2270	54.2270
54.3278	54.3278
54.4286	54.4286
54.5293	54.5293
54.6301	54.6301
54.7309	54.7309
54.8317	54.8317
54.9325	54.9325
55.0333	55.0333
55.1341	55.1341
55.2349	55.2349
55.3357	55.3357
55.4365	55.4365
55.5373	55.5373
55.6381	55.6381
55.7389	55.7389
55.8397	55.8397
55.9405	55.9405
56.0413	56.0413
56.1420	56.1420
56.2428	56.2428
56.3436	56.3436
56.4444	56.4444
56.5452	56.5452
56.6460	56.6460
56.7468	56.7468
56.8476	56.8476
56.9484	56.9484
57.0492	57.0492
57.1500	57.1500
57.2508	57.2508
57.3516	57.3516
57.4524	57.4524
57.5532	57.5532
57.6539	57.6539
57.7547	57.7547
57.8555	57.8555
57.9563	57.9563
58.0571	58.0571
58.1579	58.1579
58.2587	58.2587
58.3595	58.3595
58.4603	58.4603
58.5611	58.5611
58.6619	58.6619
58.7627	58.7627
58.8635	58.8635
58.9643	58.9643
59.0651	59.0651
59.1659	59.1659
59.2666	59.2666
59.3674	59.3674
59.4682	59.4682
59.5690	59.5690
59.6698	59.6698
59.7706	59.7706
59.8714	59.8714
59.9722	59.9722
60.0730	60.0730
60.1738	60.1738
60.2746	60.2746
60.3754	60.3754
60.4762	60.4762
60.5770	60.5770
60.6778	60.6778
60.7786	60.7786
60.8793	60.8793
60.9801	60.9801
61.0809	61.0809
61.1817	61.1817
61.2825	61.2825
61.3833	61.3833
61.4841	61.4841
61.5849	61.5849
61.6857	61.6857
61.7865	61.7865
61.8873	61.8873
61.9881	61.9881
62.0889	62.0889
62.1897	62.1897
62.2905	62.2905
62.3912	62.3912
62.4920	62.4920
62.5928	62.5928
62.6936	62.6936
62.7944	62.7944
62.8952	62.8952
62.9960	62.9960
63.0968	63.0968
63.1976	63.1976
63.2984	63.2984
63.3992	63.3992
63.5000	63.5000
63.6008	63.6008
63.7016	63.7016
63.8024	63.8024
63.9032	63.9032
64.0039	64.0039
64.1047	64.1047
64.2055	64.2055
64.3063	64.3063
64.4071	64.4071
64.5079	64.5079
64.6087	64.6087
64.7095	64.7095
64.8103	64.8103
64.9111	64.9111
65.0119	65.0119
65.1127	65.1127
65.2135	65.2135
65.3143	65.3143
65.4151	65.4151
65.5159	65.5159
65.6166	65.6166
65.7174	65.7174
65.8182	65.8182
65.9190	65.9190
66.0198	66.0198
66.1206	66.1206
66.2214	66.2214
66.3222	66.3222
66.4230	66.4230
66.5238	66.5238
66.6246	66.6246
66.7254	66.7254
66.8262	66.8262
66.9270	66.9270
67.0278	67.0278
67.1285	67.1285
67.2293	67.2293
67.3301	67.3301
67.4309	67.4309
67.5317	67.5317
67.6325	67.6325
67.7333	67.7333
67.8341	67.8341
67.9349	67.9349
68.0357	68.0357
68.1365	68.1365
68.2373	68.2373
68.3381	68.3381
68.4389	68.4389
68.5397	68.5397
68.6405	68.6405
68.7412	68.7412
68.8420	68.8420
68.9428	68.9428
69.0436	69.0436
69.1444	69.1444
69.2452	69.2452
69.3460	69.3460
69.4468	69.4468
69.5476	69.5476
69.6484	69.6484
69.7492	69.7492
69.8500	69.8500
69.9508	69.9508
70.0516	70.0516
70.1524	70.1524
70.2532	70.2532
70.3539	70.3539
70.4547	70.4547
70.5555	70.5555
70.6563	70.6563
70.7571	70.7571
70.8579	70.8579
70.9587	70.9587
71.0595	71.0595
71.1603	71.1603
71.2611	71.2611
71.3619	71.3619
71.4627	71.4627
71.5635	71.5635
71.6643	71.6643
71.7651	71.7651
71.8658	71.8658
71.9666	71.9666
72.0674	72.0674
72.1682	72.1682
72.2690	72.2690
72.3698	72.3698
72.4706	72.4706
72.5714	72.5714
72.6722	72.6722
72.7730	72.7730
72.8738	72.8738
72.9746	72.9746
73.0754	73.0754
73.1762	73.1762
73.2770	73.2770
73.3778	73.3778
73.4785	73.4785
73.5793	73.5793
73.6801	73.6801
73.7809	73.7809
73.8817	73.8817
73.9825	73.9825
74.0833	74.0833
74.1841	74.1841
74.2849	74.2849
74.3857	74.3857
74.4865	74.4865
74.5873	74.5873
74.6881	74.6881
74.7889	74.7889
74.8897	74.8897
74.9905	74.9905
75.0912	75.0912
75.1920	75.1920
75.2928	75.2928
75.3936	75.3936
75.4944	75.4944
75.5952	75.5952
75.6960	75.6960
75.7968	75.7968
75.8976	75.8976
75.9984	75.9984
76.0992	76.0992
76.2000	76.2000
76.3008	76.3008
76.4016	76.4016
76.5024	76.5024
76.6031	76.6031
76.7039	76.7039
76.8047	76.8047
76.9055	76.9055
77.0063	77.0063
77.1071	77.1071
77.2079	77.2079
77.3087	77.3087
77.4095	77.4095
77.5103	77.5103
77.6111	77.6111
77.7119	77.7119
77.8127	77.8127
77.9135	77.9135
78.0143	78.0143
78.1151	78.1151
78.2158	78.2158
78.3166	78.3166
78.4174	78.4174
78.5182	78.5182
78.6190	78.6190
78.7198	78.7198
78.8206	78.8206
78.9214	78.9214
79.0222	79.0222
79.1230	79.1230
79.2238	79.2238
79.3246	79.3246
79.4254	79.4254
79.5262	79.5262
79.6270	79.6270
79.7278	79.7278
79.8285	79.8285
79.9293	79.9293
80.0301	80.0301
80.1309	80.1309
80.2317	80.2317
80.3325	80.3325
80.4333	80.4333
80.5341	80.5341
80.6349	80.6349
80.7357	80.7357
80.8365	80.8365
80.9373	80.9373
81.0381	81.0381
81.1389	81.1389
81.2397	81.2397
81.3404	81.3404
81.4412	81.4412
81.5420	81.5420
81.6428	81.6428
81.7436	81.7436
81.8444	81.8444
81.9452	81.9452
82.0460	82.0460
82.1468	82.1468
82.2476	82.2476
82.3484	82.3484
82.4492	82.4492
82.5500	82.5500
82.6508	82.6508
82.7516	82.7516
82.8524	82.8524
82.9531	82.9531
83.0539	83.0539
83.1547	83.1547
83.2555	83.2555
83.3563	83.3563
83.4571	83.4571
83.5579	83.5579
83.6587	83.6587
83.7595	83.7595
83.8603	83.8603
83.9611	83.9611
84.0619	84.0619
84.1627	84.1627
84.2635	84.2635
84.3643	84.3643
84.4651	84.4651
84.5658	84.5658
84.6666	84.6666
84.7674	84.7674
84.8682	84.8682
84.9690	84.9690
85.0698	85.0698
85.1706	85.1706
85.2714	85.2714
85.3722	85.3722
85.4730	85.4730
85.5738	85.5738
85.6746	85.6746
85.7754	85.7754
85.8762	85.8762
85.9770	85.9770
86.0777	86.0777
86.1785	86.1785
86.2793	86.2793
86.3801	86.3801
86.4809	86.4809
86.5817	86.5817
86.6825	86.6825
86.7833	86.7833
86.8841	86.8841
86.9849	86.9849
87.0857	87.0857
87.1865	87.1865
87.2873	87.2873
87.3881	87.3881
87.4889	87.4889
87.5897	87.5897
87.6904	87.6904
87.7912	87.7912
87.8920	87.8920
87.9928	87.9928
88.0936	88.0936
88.1944	88.1944
88.2952	88.2952
88.3960	88.3960
88.4968	88.4968
88.5976	88.5976
88.6984	88.6984
88.7992	88.7992
88.9000	88.9000
89.0008	89.0008
89.1016	89.1016
89.2024	89.2024
89.3031	89.3031
89.4039	89.4039
89.5047	89.5047
89.6055	89.6055
89.7063	89.7063
89.8071	89.8071
89.9079	89.9079
90.0087	90.0087
90.1095	90.1095
90.2103	90.2103
90.3111	90.3111
90.4119	90.4119
90.5127	90.5127
90.6135	90.6135
90.7143	90.7143
90.8150	90.8150
90.9158	90.9158
91.0166	91.0166
91.1174	91.1174
91.2182	91.2182
91.3190	91.3190
91.4198	91.4198
91.5206	91.5206
91.6214	91.6214
91.7222	91.7222
91.8230	91.8230
91.9238	91.9238
92.0246	92.0246
92.1254	92.1254
92.2262	92.2262
92.3270	92.3270
92.4277	92.4277
92.5285	92.5285
92.6293	92.6293
92.7301	92.7301
92.8309	92.8309
92.9317	92.9317
93.0325	93.0325
93.1333	93.1333
93.2341	93.2341
93.3349	93.3349
93.4357	93.4357
93.5365	93.5365
93.6373	93.6373
93.7381	93.7381
93.8389	93.8389
93.9397	93.9397
94.0404	94.0404
94.1412	94.1412
94.2420	94.2420
94.3428	94.3428
94.4436	94.4436
94.5444	94.5444
94.6452	94.6452
94.7460	94.7460
94.8468	94.8468
94.9476	94.9476
95.0484	95.0484
95.1492	95.1492
95.2500	95.2500
95.3508	95.3508
95.4516	95.4516
95.5523	95.5523
95.6531	95.6531
95.7539	95.7539
95.8547	95.8547
95.9555	95.9555
96.0563	96.0563
96.1571	96.1571
96.2579	96.2579
96.3587	96.3587
96.4595	96.4595
96.5603	96.5603
96.6611	96.6611
96.7619	96.7619
96.8627	96.8627
96.9635	96.9635
97.0643	97.0643
97.1650	97.1650
97.2658	97.2658
97.3666	97.3666
97.4674	97.4674
97.5682	97.5682
97.6690	97.6690
97.7698	97.7698
97.8706	97.8706
97.9714	97.9714
98.0722	98.0722
98.1730	98.1730
98.2738	98.2738
98.3746	98.3746
98.4754	98.4754
98.5762	98.5762
98.6770	98.6770
98.7777	98.7777
98.8785	98.8785
98.9793	98.9793
99.0801	99.0801
99.1809	99.1809
99.2817	99.2817
99.3825	99.3825
99.4833	99.4833
99.5841	99.5841
99.6849	99.6849
99.7857	99.7857
99.8865	99.8865
99.9873	99.9873
100.0000	100.0000
